Name,Amount
Beatrice O'Reilly,3.04
Beau Bahringer,59.65
Beau Johnston,14.22
Beau Kris,39.41
Bell Hartmann,23.79
Bell Lesch,17.08
Bella Friesen,29.14
Bella McGlynn,16.92
Bella Nicolas,45.78
Bella Rosenbaum,47.69
Belle Crist,19.18
Belle Funk,52.65
Belle Johnston,2.19
Belle Morar,46.01
Ben Aufderhar,44.98
Ben Kuhn,14.87
Ben Pfeffer,32.97
Benedict Kreiger,26.42
Benjamin Collier,30.31
Benjamin Kuhic,30.84
Benjamin Morar,21.5
Benjamin Rolfson,51.68
Benjamin Tillman,30.03
Bennett King,23.34
Bennett Muller,31.53
Bennett O'Keefe,31.159999999999997
Bennie Braun,36.07
Bennie Johnston,43.91
Benny Adams,35.87
Benny Dare,29.700000000000003
Benny Sipes,25.38
Benny Stamm,52.27
Benton Hudson,12.94
Benton Prohaska,25.270000000000003
Benton Simonis,71.07
Benton Stark,32.760000000000005
Benton Toy,25.84
Benton Will,29.5
Berenice Heidenreich,19.619999999999997
Berenice Homenick,51.03
Berenice Schulist,12.120000000000001
Berenice Walsh,40.93
Bernadette Bartell,25.42
Bernadette Terry,16.12
Bernadette Welch,6.87
Bernadine Upton,11.41
Bernard Davis,32.15
Bernard Gleason,4.59
Bernard Kulas,43.28
Bernard Mohr,31.85
Bernard Stroman,15.83
Bernard Watsica,20.490000000000002
Bernardo Green,99.38
Bernardo Lesch,10.89
Bernardo Pagac,13.16
Bernardo Veum,37.42
Berneice Franecki,35.82
Berneice McDermott,23.89
Bernhard Gorczany,22.630000000000003
Bernhard Mann,11.629999999999999
Bernhard O'Keefe,20.16
Bernhard Zieme,22.94
Bernice Mante,21.06
Bernice Nienow,31.810000000000002
Bernice Padberg,16.64
Bernice Pfannerstill,24.200000000000003
Bernice Stoltenberg,19.27
Bernice Wyman,60.71
Berniece Crooks,27.43
Berniece Hackett,36.54
Berniece Schowalter,36.67
Berniece Sipes,31.08
Berniece Walker,28.139999999999997
Bernita Hartmann,28.439999999999998
Bernita Hegmann,13.05
Bernita Kassulke,45.06
Bernita Pagac,28.75
Berry Kuhn,13.55
Berry Labadie,12.46
Berry Lockman,51.75
Bert Blick,25.38
Bert Doyle,35.25
Bert Ferry,40.17
Berta Ankunding,17.200000000000003
Berta Glover,65.67999999999999
Berta Goldner,21.17
Berta Yundt,24.31
Bertha Heaney,51.82
Bertha Schaefer,36.03
Bertha Ward,38.79
Bertram Bergnaum,13.459999999999999
Bertram Langosh,27.01
Bertram Sanford,2.46
Bertram Senger,14.690000000000001
Bertram Waters,52.379999999999995
Bertrand Kuhic,14.32
Bertrand Reynolds,17.22
Bertrand Schaefer,46.48
Bertrand Weber,40.64
Beryl Friesen,17.77
Beth Marvin,60.93
Beth Pfannerstill,54.58
Beth Roberts,16.41
Bethany Becker,23.1
Bethany Feil,1.35
Bethany Kling,41.730000000000004
Bethany Schmeler,17.32
Bethany Spencer,8.600000000000001
Bethel Marquardt,46.08
Betsy Fay,13.129999999999999
Betsy Kemmer,29.7
Betsy Kerluke,29.13
Betsy Moore,11.719999999999999
Betsy Schaden,30.91
Bette Corwin,25.5
Bette Cruickshank,42.88
Bette Roberts,41.739999999999995
Bette Terry,23.68
Bette Wiza,7.37
Bettie Bailey,49.129999999999995
Bettie Beatty,29.769999999999996
Bettie Breitenberg,14.34
Bettie Connelly,37.38
Bettie Davis,29.61
Bettie Stehr,60.059999999999995
Betty Beatty,26.31
Betty Trantow,15.84
Betty Walsh,26.57
Bettye Haley,29.36
Bettye Ondricka,32.11
Bettye Pouros,21.689999999999998
Bettye Willms,14.0
Beulah Jakubowski,8.89
Beulah Medhurst,29.67
Beulah Waters,43.7
Beverly Armstrong,23.090000000000003
Beverly Lindgren,23.59
Beverly Romaguera,29.03
Bianka Stroman,47.01
Bill Thompson,37.46
Billie Beier,13.02
Billie Walsh,54.949999999999996
Billy Franey,24.62
Billy Hackett,62.44
Billy Jacobson,43.82
Billy Koch,21.07
Billy Kuhlman,13.700000000000001
Billy McCullough,23.44
Billy Rogahn,20.9
Birdie Davis,39.94
Birdie Jacobs,37.31
Birdie Moore,28.15
Birdie West,32.29
Blair Barrows,35.56
Blair Corkery,36.32
Blair Feest,44.84
Blair Gaylord,14.78
Blair Quigley,40.03
Blair Satterfield,34.78
Blair Schmeler,33.53
Blair Turner,27.630000000000003
Blaise Gorczany,18.080000000000002
Blaise Kreiger,22.33
Blake Hickle,32.79
Blake Rau,39.55
Blake Rowe,14.07
Blanca Fahey,55.47
Blanca Harber,28.139999999999997
Blanca Maggio,40.85
Blanca Wiza,28.849999999999998
Blanche Goodwin,23.28
Blanche Grimes,27.189999999999998
Blanche Morar,23.96
Blaze Hansen,29.56
Blaze Kirlin,35.65
Blaze Konopelski,15.259999999999998
Blaze Renner,51.71
Blaze Russel,24.98
Blaze Schumm,28.87
Bo Hodkiewicz,22.62
Bo McCullough,83.62
Bobbie Cartwright,45.5
Bobby Nolan,41.0
Bonita Graham,17.67
Bonita Jenkins,43.66
Bonita Jones,37.48
Bonita Kreiger,31.919999999999998
Bonita O'Reilly,50.79
Bonnie Bayer,15.16
Bonnie Carroll,24.77
Bonnie Hand,13.73
Bonnie Luettgen,29.7
Bonnie Watsica,21.61
Boris Heaney,8.69
Boris Herman,21.39
Boris Parker,43.41
Boris Rempel,40.26
Boyd Feil,29.560000000000002
Boyd Hansen,42.04
Boyd Shanahan,15.809999999999999
Brad Kautzer,16.2
Braden Ernser,5.13
Bradford Boyer,61.94
Bradford Kerluke,28.37
Bradford Strosin,48.46
Bradley Auer,9.97
Bradley Pfeffer,60.03
Bradley Price,41.46
Bradly Bruen,16.19
Bradly Considine,12.15
Bradly Feeney,50.55
Bradly Swift,42.14
Brady Cole,36.29
Brady Hermann,31.73
Brady Koch,21.11
Brady Nicolas,20.439999999999998
Brady Von,28.77
Braeden Satterfield,31.560000000000002
Braeden Sipes,30.17
Braeden Wolff,30.58
Braeden Wuckert,15.33
Brain Bahringer,27.98
Brain Frami,13.0
Brain Roberts,18.93
Brandi Mueller,24.45
Brandi O'Conner,59.47
Brandi Olson,25.27
Brando Corkery,24.75
Brando Kuvalis,23.560000000000002
Brando Marks,39.620000000000005
Brandon Legros,53.68
Brandon O'Kon,26.57
Brandon Roob,57.84
Brandon Ullrich,26.03
Brandt Denesik,27.57
Brandy Krajcik,37.11
Brannon Fadel,19.98
Brannon Hammes,21.37
Branson Corkery,43.730000000000004
Branson Harber,37.56
Branson McKenzie,26.06
Branson Murray,20.79
Branson Reichel,19.34
Branson Rowe,11.03
Brant Kassulke,53.25
Brant Morar,33.5
Brant Smith,41.58
Braulio Cassin,43.05
Braulio Fadel,25.32
Braulio King,41.34
Braulio Predovic,39.5
Braulio Yundt,35.93
Braxton Kozey,29.73
Braxton Rohan,31.84
Breana Christiansen,40.9
Breana Smitham,34.71
Breanne Boyer,33.03
Breanne McDermott,19.57
Breanne Pagac,63.919999999999995
Breanne Stark,38.31
Brenda Mante,35.019999999999996
Brenda Schmidt,9.43
Brendan Crist,15.33
Brendan Cronin,19.189999999999998
Brendan Klein,48.73
Brendan McGlynn,25.36
Brendan Reynolds,26.43
Brenden Balistreri,43.92
Brenden Crooks,24.49
Brenden Kunze,33.41
Brenden Maggio,45.84
Brenden Nienow,41.84
Brendon Johnston,25.58
Brendon Medhurst,40.43
Brenna Connelly,30.82
Brenna Zboncak,61.03
Brennan Collins,10.24
Brennan Erdman,45.58
Brennan Jones,17.9
Brennan Larkin,29.9
Brennan Morar,33.99
Brennan Mosciski,15.77
Brennon Baumbach,78.91
Brennon Bernier,32.77
Brennon Lehner,25.25
Brennon Rippin,15.11
Brent Christiansen,36.59
Brent Hagenes,54.589999999999996
Bret Prosacco,23.31
Brett Bahringer,26.340000000000003
Brett Cassin,45.36
Brett DuBuque,29.41
Brett Reilly,36.620000000000005
Bria Emard,22.060000000000002
Bria Langworth,42.17
Brian Bauch,39.620000000000005
Brian Glover,24.259999999999998
Brian Rolfson,9.1
Brian Vandervort,9.95
Briana Conroy,62.58
Briana Hills,9.370000000000001
Briana Quigley,15.53
Briana Shanahan,50.08
Brianne Ankunding,47.0
Brianne Dietrich,23.44
Brianne Herzog,32.42
Brice Runte,25.6
Brice Skiles,36.07
Bridget Murazik,24.95
Bridget O'Reilly,35.3
Bridget Sporer,71.32
Bridgette Jacobson,15.41
Bridgette VonRueden,28.47
Bridie Hickle,58.6
Brielle Lindgren,33.91
Brielle Morissette,42.17
Brielle Schuppe,15.17
Brigitte Bechtelar,17.39
Brigitte Conn,48.300000000000004
Brigitte Hagenes,12.51
Brigitte Jacobi,15.79
Brigitte Simonis,24.99
Brigitte Wolf,11.879999999999999
Brionna Brown,43.26
Brionna Corwin,57.49
Brionna Jaskolski,38.32
Brisa Blanda,46.14
Brisa Cummings,33.06
Brisa Gleason,35.46
Brittany Leuschke,20.45
Broderick Conn,49.51
Broderick Johnston,39.58
Broderick Larson,35.72
Broderick O'Kon,12.76
Broderick Terry,23.98
Brody Effertz,26.72
Brody Littel,27.32
Brody Schaefer,32.11
Brook Daniel,54.6
Brook Feil,39.519999999999996
Brook Gottlieb,59.260000000000005
Brook Kuhic,33.63
Brook Sawayn,31.0
Brook Schamberger,62.2
Brook Walker,41.46
Brooke Harvey,29.91
Brooklyn Christiansen,42.769999999999996
Brooks Green,17.38
Brooks Nader,18.17
Brooks O'Connell,16.91
Brooks Waters,25.310000000000002
Brown Dach,48.68
Brown Fadel,32.32
Brown Koch,59.53
Brown Kuhn,24.23
Bruce Beatty,22.36
Bruce Effertz,20.29
Bruce Marquardt,41.04
Bryana Bailey,29.11
Bryana Rice,27.12
Bryana Torp,33.85
Bryana Towne,29.7
Bryce Adams,22.22
Bryce Collier,31.51
Bryce Fritsch,50.6
Bryce Kilback,18.919999999999998
Bryce Pollich,27.240000000000002
Brycen Hudson,49.16
Brycen Koss,36.16
Brycen Pollich,49.33
Bryon Bechtelar,35.5
Bryon Keeling,5.84
Bryon Marks,33.39
Bryon Ward,37.5
Bryon Wyman,19.04
Buck Hodkiewicz,25.92
Buck Pouros,47.32
Buck Wolf,19.53
Buddy Hudson,37.05
Buddy Jones,32.21
Buddy Price,39.56
Buddy Terry,26.740000000000002
Buddy Veum,8.04
Buddy Wilkinson,20.91
Buford Christiansen,35.78
Buford Hahn,29.62
Buford Windler,21.369999999999997
Buford Wolff,22.91
Bulah Cormier,35.489999999999995
Bulah Cronin,13.11
Bulah Hayes,65.64
Bulah Jones,23.53
Bulah McDermott,60.44
Bulah Parisian,37.269999999999996
Bulah Rohan,6.08
Bulah Turner,25.32
Burdette Crona,38.25
Burdette Haley,13.86
Burdette Mraz,38.63
Burdette Oberbrunner,36.14
Burdette Wuckert,39.23
Burley Bogan,45.28
Burley Brekke,33.78
Burley Pfannerstill,51.71
Burley Price,17.95
Burley Schaefer,36.99
Burnice Abshire,76.27
Burnice Hammes,33.519999999999996
Burnice Mohr,52.269999999999996
Burnice Rosenbaum,1.86
Burnice Streich,28.35
Burnice Yost,47.14
Buster Anderson,18.630000000000003
Buster Gleason,44.07
Buster Raynor,28.150000000000002
Buster Wilkinson,17.9
Cade Fahey,28.549999999999997
Cade Friesen,12.379999999999999
Cade Kuhic,26.84
Caden Huels,21.73
Caden Kiehn,23.38
Caden Lemke,27.21
Caden Pacocha,31.599999999999998
Caesar Crooks,42.49
Caesar Gusikowski,21.27
Caesar Kling,48.61
Caitlyn Bins,18.53
Caitlyn Emard,63.77
Caitlyn Hirthe,41.63
Caitlyn Kassulke,48.1
Caitlyn Lesch,6.87
Caitlyn Wunsch,9.010000000000002
Cale Kulas,42.81
Cale Kunze,70.78999999999999
Cale Powlowski,16.77
Cale Stroman,15.91
Cale Walker,14.379999999999999
Cale Weber,19.63
Cale Zemlak,14.3
Caleb Kunze,28.66
Caleb Purdy,29.58
Caleigh Ankunding,34.2
Caleigh Dicki,8.129999999999999
Caleigh O'Keefe,28.74
Caleigh Stanton,18.779999999999998
Caleigh Wehner,29.84
Cali Barton,29.450000000000003
Cali Hyatt,21.69
Calista Aufderhar,47.81
Calista Fadel,43.66
Calista Heathcote,22.7
Calista Kunde,29.68
Calista McClure,28.51
Calista Sipes,19.61
Calista Wiza,23.17
Camden Adams,15.58
Camden Bergstrom,27.01
Camden Kuphal,6.27
Camden Runolfsdottir,18.79
Camden Weimann,30.22
Camden Zemlak,53.71
Cameron Cassin,29.17
Cameron Corwin,24.86
Cameron Cummerata,4.88
Cameron Dibbert,22.41
Cameron Hermann,30.33
Cameron Zboncak,48.38
Camila Bergstrom,3.72
Camila Rohan,14.12
Camilla Dicki,38.07
Camilla Kerluke,19.84
Camilla Kiehn,52.54
Camilla Mayert,37.57
Camilla Toy,18.73
Camilla Ziemann,37.11
Camille Hessel,46.53
Camille Konopelski,23.41
Camille Rutherford,38.94
Camren DuBuque,29.1
Camren Rau,13.93
Camren Wunsch,18.93
Camron Homenick,34.339999999999996
Camron Langworth,13.350000000000001
Camron Pagac,55.99
Camron Schmeler,49.53
Camron Wilderman,12.940000000000001
Camylle Adams,12.36
Camylle Becker,36.69
Camylle Block,13.469999999999999
Camylle Brakus,40.459999999999994
Camylle Orn,16.939999999999998
Camylle Sanford,23.11
Camylle Thompson,26.61
Candace Boehm,46.089999999999996
Candace Langworth,13.77
Candace Schaefer,50.24
Candace Swaniawski,10.89
Candelario Cummings,30.770000000000003
Candelario Frami,38.32
Candelario Senger,45.32
Candelario Wehner,60.02
Candelario Wintheiser,44.54
Candice Harvey,2.99
Candice Howe,59.98
Candice Kub,30.56
Candice Rolfson,37.64
Candice Welch,22.78
Candida Baumbach,41.29
Candida Lemke,27.77
Candida Runolfsson,2.38
Candido Bahringer,25.64
Candido Stiedemann,32.0
Cara Harber,39.94
Cara Kerluke,11.86
Cara Leffler,56.17
Cara Prosacco,20.41
Carey Schuster,32.67
Carey Terry,18.11
Carissa Miller,57.370000000000005
Carissa Stark,20.630000000000003
Carissa Thiel,29.35
Carissa Wunsch,16.740000000000002
Carlee Langworth,15.030000000000001
Carlee Parisian,47.8
Carlee Raynor,5.97
Carleton Bradtke,29.95
Carleton Crooks,45.11
Carleton Dare,32.3
Carleton Feil,31.59
Carley Beatty,38.019999999999996
Carley Beer,8.81
Carley Friesen,37.16
Carley Harris,16.11
Carley Lakin,23.38
Carley Lehner,27.77
Carley Prohaska,22.29
Carlie Hegmann,23.15
Carlie Smitham,10.11
Carlie Terry,20.66
Carlie Willms,21.04
Carlo Cummings,41.59
Carlo Sanford,58.42
Carlos Cummings,15.790000000000001
Carlos D'Amore,13.59
Carlos Fadel,12.280000000000001
Carlos Hackett,58.71
Carlos McGlynn,20.919999999999998
Carlos Rodriguez,15.18
Carlos Yundt,4.52
Carlotta D'Amore,17.87
Carlotta Hamill,6.49
Carlotta Hettinger,40.92
Carlotta Miller,9.0
Carlotta Ortiz,38.2
Carlotta Wiegand,35.65
Carmel Treutel,24.700000000000003
Carmel Wolf,9.23
Carmela Mohr,52.79
Carmela Walker,46.34
Carmela Wuckert,23.93
Carmella Beatty,47.68
Carmella Kihn,30.17
Carmella Macejkovic,68.13
Carmella O'Connell,40.900000000000006
Carmella Streich,37.980000000000004
Carmelo Bogisich,20.1
Carmelo Gottlieb,50.14
Carmelo Heidenreich,47.39
Carmelo Tromp,46.379999999999995
Carmen Bergnaum,22.35
Carmen Kunze,20.240000000000002
Carmen Simonis,40.53
Carmen Towne,14.23
Carmine Mosciski,22.230000000000004
Carmine Pfannerstill,63.34
Carmine Schroeder,47.32
Carol Ferry,35.07
Carol Haley,78.94
Carolanne Rogahn,17.68
Carolanne Smith,19.91
Carolina Bergstrom,22.57
Carolina Koss,41.89
Carolina Lowe,46.85
Carolina Morar,33.56
Carolina Robel,43.26
Carolina Rohan,42.47
Carolina Wintheiser,34.63
Carolina Zemlak,15.52
Caroline Donnelly,15.52
Caroline Hand,44.43
Caroline Quitzon,31.770000000000003
Caroline Wolf,43.67
Carolyne Bode,53.37
Carolyne Hackett,30.91
Carolyne Roberts,26.76
Carolyne Ryan,40.54
Carrie Balistreri,42.22
Carrie Treutel,41.65
Carrie Wyman,52.980000000000004
Carroll Homenick,23.1
Carroll VonRueden,33.96
Carroll Will,10.15
Carson Aufderhar,18.9
Carson Cummerata,27.84
Carson Fritsch,83.2
Carson Harber,21.759999999999998
Carson Parker,18.52
Carson Zboncak,29.22
Carter Crooks,15.31
Carter Konopelski,15.67
Carter Wunsch,22.42
Cary Gutkowski,18.409999999999997
Cary Heathcote,12.09
Cary Wiegand,40.18
Casandra Herzog,45.29
Casandra Kerluke,42.63
Casandra Lehner,44.46
Casandra O'Kon,27.98
Casandra Schiller,8.879999999999999
Casey Botsford,93.7
Casey Cartwright,6.95
Casey Harber,27.03
Casey Mitchell,23.439999999999998
Casey Oberbrunner,19.21
Casey Reichel,27.74
Casimer Altenwerth,29.29
Casimer Boyle,13.65
Casimer Frami,43.339999999999996
Casimer Gerhold,25.94
Casimer Marquardt,37.81
Casimer Robel,20.02
Casimer Von,40.19
Casimer Wilkinson,19.96
Casimir Bartoletti,16.31
Casimir Huels,36.84
Casimir O'Keefe,33.1
Casper Bruen,29.69
Casper Graham,58.39
Cassandra Abbott,17.91
Cassandra Labadie,35.34
Cassandra McDermott,14.6
Cassandra Morar,13.64
Cassandra Murazik,34.02
Cassandra Tromp,12.0
Cassandra Wiza,26.88
Cassandre Cremin,12.59
Cassandre Rowe,17.64
Cassie Balistreri,32.28
Cassie Dickens,27.57
Cassie Runte,12.4
Cassie Schiller,6.34
Cassie Spencer,13.46
Cassie Volkman,23.88
Catalina Kiehn,13.1
Catalina Larson,41.88
Catalina Ledner,60.68
Caterina Barton,17.79
Caterina Friesen,32.3
Catharine Russel,30.4
Catherine Franecki,18.75
Catherine Gottlieb,29.6
Catherine Kassulke,39.81
Cathrine Rohan,68.16
Cathryn Mosciski,10.42
Cathy Cartwright,53.99
Cathy Mertz,24.560000000000002
Cathy Satterfield,15.72
Cathy Stamm,26.25
Cathy Von,26.94
Cayla Donnelly,32.96
Cayla Frami,23.44
Cayla Morar,40.63
Cayla Shields,18.740000000000002
Cayla Wolf,16.66
Ceasar Little,25.28
Ceasar Reilly,69.11
Ceasar Spencer,25.36
Ceasar Towne,44.44
Cecelia Farrell,72.71
Cecelia Koepp,55.34
Cecil Harris,22.43
Cecile Gleichner,13.64
Cecile Metz,48.74
Cecile Oberbrunner,42.730000000000004
Cecile Walter,40.99
Cecile Weissnat,33.05
Cecilia Borer,22.89
Cecilia Harvey,37.61
Cecilia Kohler,32.739999999999995
Cecilia Kub,25.48
Cecilia Quigley,34.28
Cecilia Rolfson,7.7299999999999995
Cecilia Schneider,16.9
Cedrick Ankunding,6.96
Cedrick Larkin,46.81
Cedrick Predovic,42.65
Celestine Hilll,39.74
Celestine Rempel,46.71
Celestine Streich,16.35
Celestine Zieme,21.32
Celestino Legros,49.53
Celestino Von,29.08
Celia Cassin,12.239999999999998
Celia Fisher,24.84
Celia Smith,30.52
Celia Thompson,41.28
Celine Barton,30.87
Celine Herzog,36.96
Cesar Cassin,45.96
Cesar Franey,38.77
Cesar Herzog,33.08
Cesar Kemmer,37.78
Cesar Koepp,14.830000000000002
Chad Ernser,35.31
Chad Green,12.21
Chadrick Harris,45.39
Chaim Deckow,17.810000000000002
Chaim Jacobs,55.349999999999994
Chaim Raynor,33.31
Chaim Swaniawski,19.19
Chance Cartwright,23.55
Chance Thompson,53.08
Chandler Hudson,27.08
Chanel Dach,20.160000000000004
Chanel Larson,18.05
Chanelle Doyle,15.41
Chanelle Lehner,28.57
Chanelle VonRueden,22.59
Charity Gaylord,32.59
Charity Murphy,24.349999999999998
Charlene Bergstrom,22.4
Charlene Ernser,59.37
Charles Bayer,18.119999999999997
Charles Bednar,38.47
Charles Dibbert,21.169999999999998
Charley Kohler,28.89
Charley Williamson,31.419999999999998
Charlie Kirlin,18.08
Charlotte Anderson,33.23
Charlotte Hirthe,14.030000000000001
Chase Crist,21.5
Chasity Dietrich,6.78
Chasity Hegmann,19.84
Chasity Tremblay,52.69
Chasity Watsica,11.54
Chauncey MacGyver,15.780000000000001
Chauncey Strosin,26.340000000000003
Chaya Dare,30.5
Chaya Haag,15.28
Chaya Jacobs,2.11
Chaz DuBuque,4.22
Chaz Reilly,22.759999999999998
Chelsea Breitenberg,48.92
Chelsea Mohr,15.42
Chelsea Ward,52.01
Chelsey Becker,35.15
Chelsey Strosin,48.18
Chelsie Hauck,34.98
Chelsie Runolfsson,23.17
Chesley Nicolas,36.72
Chesley Predovic,43.44
Chesley Schultz,21.88
Chester Champlin,15.790000000000001
Chester Considine,32.33
Chester Hauck,39.39
Chester Moen,9.35
Chet Bogisich,34.0
Chet Satterfield,16.09
Chet Thompson,47.69
Cheyenne Hoppe,6.43
Cheyenne Kovacek,45.949999999999996
Cheyenne Runolfsdottir,14.36
Chloe Champlin,16.25
Chloe O'Connell,29.8
Chris Brakus,16.66
Chris Emmerich,6.61
Chris Kertzmann,24.68
Chris McClure,28.44
Christ Bartell,10.15
Christ Howe,28.22
Christa Hermann,47.25
Christa Jones,44.59
Christian Bailey,16.34
Christian Gusikowski,6.32
Christian Klein,45.55
Christian Langosh,39.92
Christian Mueller,29.27
Christiana McDermott,44.05
Christiana Zemlak,42.69
Christina Senger,16.7
Christina Stiedemann,29.119999999999997
Christina Swift,51.84
Christine Gulgowski,28.83
Christine Swaniawski,32.44
Christop Baumbach,28.93
Christop Dare,7.93
Christophe Hartmann,26.55
Christophe Langosh,43.59
Christophe McDermott,21.14
Christophe Morissette,4.18
Christophe Welch,18.7
Christopher Auer,68.24
Christopher Davis,14.47
Christopher Hills,14.91
Christy Altenwerth,36.85
Christy Cormier,23.86
Christy Kris,36.16
Christy Mueller,20.68
Christy Stark,16.81
Christy Windler,23.9
Chyna Durgan,47.01
Chyna Howe,30.419999999999998
Chyna Prosacco,12.09
Chyna Windler,60.0
Ciara Jacobson,19.009999999999998
Ciara Tillman,47.22
Cicero Schowalter,9.98
Cicero Veum,35.33
Cielo Ward,35.37
Cielo Wiegand,31.189999999999998
Cielo Willms,11.72
Cierra Batz,23.82
Cierra Jast,13.68
Cierra Langosh,22.950000000000003
Cindy Bayer,44.87
Cindy Gleichner,22.32
Citlalli Carter,27.91
Citlalli Franey,21.06
Citlalli Lind,4.67
Citlalli Pollich,27.64
Citlalli Schmidt,47.25
Citlalli Weissnat,10.56
Clair Haag,10.8
Clair Huel,14.21
Clair Watsica,36.54
Clair Wilderman,39.370000000000005
Claire Friesen,32.9
Claire Huel,4.88
Clare Erdman,17.67
Clare Hartmann,43.379999999999995
Clare Lemke,30.75
Clare O'Keefe,26.22
Clare Thompson,15.72
Clarissa Aufderhar,32.44
Clarissa Dickinson,26.05
Clarissa Purdy,65.68
Clarissa Turcotte,37.269999999999996
Clark Bruen,24.53
Clark Jacobs,49.71
Clark King,48.43
Clark Lockman,37.28
Clark Lynch,27.1
Clark Rippin,30.78
Claud Marvin,24.22
Claud Von,38.769999999999996
Claude Armstrong,35.540000000000006
Claude Corwin,9.95
Claude McGlynn,32.03
Claude Smitham,15.27
Claude Volkman,22.38
Claudia Lehner,22.17
Claudia O'Kon,31.36
Claudie Davis,19.73
Claudie Kris,23.03
Claudine Bahringer,31.58
Clay Cartwright,26.55
Clay Cassin,27.91
Clay Donnelly,17.060000000000002
Clay Gerhold,6.07
Clay Koss,11.48
Clemens Bashirian,15.02
Clemens Christiansen,26.68
Clemens Hackett,11.94
Clemens Kunde,9.18
Clement Heathcote,45.1
Clement Mills,32.300000000000004
Clement Prohaska,29.31
Clementina Bernier,41.230000000000004
Clementina Emard,12.47
Clementina Erdman,38.84
Clementina Flatley,4.22
Clementina Koepp,5.8100000000000005
Clementina Schaefer,19.89
Clementine Kohler,22.79
Clementine Kuvalis,19.68
Clementine Larson,12.790000000000001
Clementine Pacocha,45.15
Clementine Prohaska,12.07
Clementine Runolfsson,39.93
Clemmie Lubowitz,25.419999999999998
Clemmie Mosciski,25.89
Clemmie Ratke,46.45
Cleo Bernier,17.44
Cleo Kunde,21.76
Cleo Kuvalis,35.21
Cleo Oberbrunner,5.82
Cleora Nolan,34.9
Cleta Osinski,31.15
Cleta Reynolds,43.230000000000004
Cleta Schumm,13.2
Cleta White,28.56
Cleta Zboncak,31.549999999999997
Cletus Upton,27.17
Cleve Boyer,39.32
Cleve Douglas,53.2
Cleve Kihn,24.189999999999998
Cleve Kuhn,29.78
Cleve Nienow,35.07
Cleve Rohan,9.740000000000002
Cleveland Schultz,18.61
Clifford Schmidt,26.18
Clifton Harris,27.77
Clifton Hickle,109.96
Clifton Kreiger,29.14
Clifton Watsica,26.21
Clint Dooley,55.42
Clint Gibson,19.14
Clint Kihn,39.5
Clint Smitham,11.459999999999999
Clinton Lebsack,49.06
Clotilde Hilll,17.439999999999998
Clotilde Stanton,28.39
Clotilde Stracke,61.74
Clovis Auer,27.53
Clovis Schuster,37.28
Clovis Spinka,9.4
Cloyd Bayer,27.95
Cloyd Gutkowski,31.590000000000003
Cloyd Jones,51.01
Cloyd Mayert,50.15
Clyde Altenwerth,29.759999999999998
Clyde Beier,32.17
Clyde Dibbert,37.89
Clyde Jerde,11.43
Clyde Renner,8.73
Cody Nikolaus,23.11
Cody O'Keefe,45.21
Colby Botsford,35.510000000000005
Colby Bruen,14.75
Colby Dare,11.93
Colby Dickinson,19.03
Colby Johnston,21.41
Colby Schiller,31.21
Colby Wyman,35.519999999999996
Cole Collier,48.28
Cole Corwin,17.560000000000002
Cole Pouros,37.660000000000004
Cole Rogahn,43.22
Cole Romaguera,35.42
Cole Schiller,11.25
Colin Doyle,33.82
Colin Keeling,35.48
Colin Kessler,32.21
Colleen Greenfelder,14.55
Colleen Lesch,28.740000000000002
Colleen Lindgren,29.09
Colleen McClure,80.83
Collin Blanda,36.05
Collin Lindgren,42.260000000000005
Collin Pfannerstill,20.64
